FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
400028381,W-695208,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,256.0,,KA7R,HOG CANYON,,,,,,2016,6/19/2016 0:00,171,1736.0,1.0,B,37.0758,-112.5372,STATE,UT,Kane,49025,Kane County
400028382,W-694161,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,267.0,,KBV7,SHELF,,,,,,2016,6/21/2016 0:00,173,1620.0,0.1,A,37.6436,-112.0961,BLM,UT,Garfield,49017,Garfield County
400028383,W-692900,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,271.0,,KBZ1,SPRING HOLLOW,,,,,,2016,6/23/2016 0:00,175,1549.0,10.0,C,37.2339,-113.5497,PRIVATE,UT,Washington,49053,Washington County
400028384,W-698537,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,278.0,,KB38,MM47 I15,,,,,,2016,6/25/2016 0:00,177,1324.0,0.5,B,37.5547,-113.1936,PRIVATE,UT,Iron,49021,Iron County
400028385,W-694163,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,285.0,,KB6W,CHAIN UP,,,,,,2016,6/26/2016 0:00,178,1042.0,9.5,B,38.4139,-112.6514,BLM,UT,Beaver,49001,Beaver County
400028386,W-696591,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,295.0,,KCH6,BEAVER ASSIST 01,,,,,,2016,6/28/2016 0:00,180,906.0,0.3,B,38.2533,-112.6503,PRIVATE,UT,Beaver,49001,Beaver County
400028387,W-696592,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,300.0,,KCL7,CEDAR CITY ASSIST 02,,,,,,2016,6/28/2016 0:00,180,1301.0,0.5,B,37.7231,-113.0575,PRIVATE,UT,Iron,49021,Iron County
400028388,W-697574,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,304.0,,KCS9,CARCASS,,,,,,2016,6/28/2016 0:00,180,1705.0,2.0,B,37.3275,-111.0997,BLM,UT,Kane,49025,Kane County
400028389,W-694166,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,307.0,,KC0P,CEDAR CITY ASSIST 03,,,,,,2016,6/29/2016 0:00,181,1548.0,0.1,A,37.66,-113.0997,STATE,UT,Iron,49021,Iron County
400028390,W-698417,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,311.0,,KC16,ROBINSON,,,,,,2016,6/29/2016 0:00,181,1844.0,0.1,A,37.8686,-111.4192,BLM,UT,Garfield,49017,Garfield County
400028391,W-696228,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,322.0,,KC4Z,ALGER,,,,,,2016,6/30/2016 0:00,182,1658.0,0.1,A,37.2483,-113.5928,BLM,UT,Washington,49053,Washington County
400028392,W-695166,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,331.0,,KC7Y,COVE,,,,,,2016,7/1/2016 0:00,183,1605.0,0.1,A,37.3197,-112.67,BLM,UT,Kane,49025,Kane County
400028393,W-695167,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,336.0,,KDC7,SAVAGE,,,,,,2016,7/2/2016 0:00,184,1522.0,0.1,A,37.0631,-112.4428,BLM,UT,Kane,49025,Kane County
400028394,W-694157,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,337.0,,KDJ4,LEMMON FIRE,,,,,,2016,7/2/2016 0:00,184,1750.0,0.1,A,37.2981,-112.8961,BLM,UT,Kane,49025,Kane County
400028395,W-693221,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,343.0,,KDQ1,BIBLE,,,,,,2016,7/3/2016 0:00,185,1419.0,0.1,A,38.0342,-113.6164,BLM,UT,Iron,49021,Iron County
400028396,W-694160,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,344.0,,KDQ3,RED HILL,,,,,,2016,7/3/2016 0:00,185,1550.0,0.1,A,38.0575,-113.6508,BLM,UT,Iron,49021,Iron County
400028397,W-694155,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,347.0,,KDZ7,BIRTHDAY,,,,,,2016,7/4/2016 0:00,186,957.0,0.1,A,37.9161,-114.0089,BLM,UT,Iron,49021,Iron County
400028398,W-694511,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,348.0,,KD1S,MINE ROAD,,,,,,2016,7/4/2016 0:00,186,1635.0,6.0,B,37.69,-113.6964,PRIVATE,UT,Iron,49021,Iron County
400028399,W-698532,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,349.0,,KD1Y,INDEPENDENCE,,,,,,2016,7/4/2016 0:00,186,1414.0,0.1,A,37.7853,-113.1997,BLM,UT,Iron,49021,Iron County
400028400,W-694510,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,367.0,,KEX2,MM 45 I15,,,,,,2016,7/7/2016 0:00,189,1754.0,3.0,B,37.5336,-113.2064,PRIVATE,UT,Washington,49053,Washington County
400028401,W-694158,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,370.0,,KE1D,TREE MONKEY,,,,,,2016,7/8/2016 0:00,190,1158.0,0.1,A,37.9853,-113.8833,BLM,UT,Iron,49021,Iron County
400028404,W-695162,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,390.0,,KFZ4,SPIRIT PEAK,,,,,,2016,7/14/2016 0:00,196,1115.0,1.0,B,37.7739,-112.9178,BLM,UT,Iron,49021,Iron County
400028405,W-694147,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,406.0,,KGE4,MM19 I15,,,,,,2016,7/18/2016 0:00,200,857.0,0.1,A,37.1892,-113.4067,BLM,UT,Washington,49053,Washington County
400028407,W-694146,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,410.0,,KGL1,MM75 I 15,,,,,,2016,7/18/2016 0:00,200,1908.0,0.1,A,37.8339,-112.8842,PRIVATE,UT,Iron,49021,Iron County
400028408,W-698534,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,422.0,,KGY9,LA VERKIN ASSIST 01,,,,,,2016,7/20/2016 0:00,202,1402.0,0.1,A,37.2019,-113.2853,PRIVATE,UT,Washington,49053,Washington County
400028409,W-697573,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,425.0,,KKJ5,ALVEY WASH,,,,,,2016,7/20/2016 0:00,202,1651.0,0.1,A,37.6503,-111.6164,BLM,UT,Garfield,49017,Garfield County
400028410,W-695171,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,435.0,,KG7M,SEWING MACHINE,,,,,,2016,7/21/2016 0:00,203,1849.0,46.5,C,38.4756,-113.5839,BLM,UT,Beaver,49001,Beaver County
400028411,W-698416,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,441.0,,KG92,MM 49 SR12,,,,,,2016,7/22/2016 0:00,204,1418.0,0.1,A,37.7225,-111.7664,BLM,UT,Garfield,49017,Garfield County
400028412,W-694496,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,444.0,,KHK0,SIDNEY,,,,,,2016,7/22/2016 0:00,204,1603.0,0.1,A,37.36,-111.6133,BLM,UT,Kane,49025,Kane County
400028413,W-694498,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,444.0,,KHT3,ANGIE,,,,,,2016,7/22/2016 0:00,204,1603.0,0.1,A,37.3522,-111.6264,BLM,UT,Kane,49025,Kane County
400028415,W-695164,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,450.0,,KHS5,BUCKSKIN,,,,,,2016,7/23/2016 0:00,205,1456.0,0.1,A,37.0633,-112.1497,BLM,UT,Kane,49025,Kane County
400028416,W-695168,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,456.0,,KH1F,MOUNTAIN SPRING,,,,,,2016,7/24/2016 0:00,206,1610.0,0.1,A,38.0833,-113.6672,BLM,UT,Iron,49021,Iron County
400028417,W-697577,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,459.0,,KH0T,ROCKY STONE,,,,,,2016,7/24/2016 0:00,206,1649.0,0.1,A,37.4444,-111.9997,BLM,UT,Kane,49025,Kane County
400028418,W-694493,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,460.0,,KHY9,SHURTZ CANYON,,,,,,2016,7/24/2016 0:00,206,1709.0,0.1,A,37.6128,-113.0914,BLM,UT,Iron,49021,Iron County
400028419,W-698533,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,461.0,,KHY7,CLINTON,,,,,,2016,7/24/2016 0:00,206,1829.0,0.1,A,37.3039,-111.6708,BLM,UT,Kane,49025,Kane County
400028420,W-695211,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,462.0,,KHZ3,AIR STRIP,,,,,,2016,7/24/2016 0:00,206,1903.0,0.1,A,37.3461,-112.2569,STATE,UT,Kane,49025,Kane County
400028421,W-695672,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,465.0,,KH4C,SWALLOW PARK,,,,,,2016,7/25/2016 0:00,207,943.0,0.1,A,37.3833,-112.1497,BLM,UT,Kane,49025,Kane County
400028422,W-694614,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,467.0,,KH32,DECKER CANYON,,,,,,2016,7/25/2016 0:00,207,1608.0,0.1,A,38.0661,-112.7497,BLM,UT,Iron,49021,Iron County
400028423,W-698538,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,468.0,,KH33,RED CANYON,,,,,,2016,7/25/2016 0:00,207,2120.0,3.0,B,37.8878,-112.7672,PRIVATE,UT,Iron,49021,Iron County
400028425,W-696584,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,482.0,,KJL9,ROSEY,,,,,,2016,7/28/2016 0:00,210,1629.0,0.1,A,37.0053,-112.8744,BLM,UT,Kane,49025,Kane County
400028426,W-695205,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,487.0,,KJR3,SOUTH MODENA,,,,,,2016,7/29/2016 0:00,211,1314.0,0.3,B,37.7,-113.9353,BLM,UT,Iron,49021,Iron County
400028427,W-695204,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,488.0,,KJR4,BROAD HOLLOW,,,,,,2016,7/29/2016 0:00,211,1413.0,0.1,A,37.7106,-113.9331,BLM,UT,Iron,49021,Iron County
400028428,W-695179,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,492.0,,KJY0,MM86 I15,,,,,,2016,7/30/2016 0:00,212,1016.0,0.1,A,37.9678,-112.7442,BLM,UT,Iron,49021,Iron County
400028429,W-696226,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,498.0,,KJ03,20,,,,,,2016,7/30/2016 0:00,212,1816.0,0.1,A,38.0706,-112.6411,BLM,UT,Iron,49021,Iron County
400028430,W-696595,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,500.0,,KJ32,MIDDLE BENCH,,,,,,2016,7/30/2016 0:00,212,1828.0,0.1,A,37.7619,-112.9997,BLM,UT,Iron,49021,Iron County
400028431,W-696922,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,504.0,,KJ24,BLACK RIDGE,,,,,,2016,7/30/2016 0:00,212,2125.0,0.1,A,37.3678,-113.2389,BLM,UT,Washington,49053,Washington County
400028432,W-697572,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,510.0,,KJ4W,GREENS CANYON,,,,,,2016,7/31/2016 0:00,213,1437.0,0.1,A,38.3081,-113.9967,BLM,UT,Beaver,49001,Beaver County
400028433,W-703380,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,511.0,,KH4J,TABLE,,,,,,2016,7/31/2016 0:00,213,1609.0,0.3,B,37.3736,-112.8297,PRIVATE,UT,Kane,49025,Kane County
400028434,W-695229,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,515.0,,KJ4M,SNOWFIELD,,,,,,2016,7/31/2016 0:00,213,1802.0,2.0,B,37.3683,-113.2575,PRIVATE,UT,Washington,49053,Washington County
400028435,W-695176,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,525.0,,KJ76,WHITE ROCKS,,,,,,2016,8/1/2016 0:00,214,1552.0,2.0,B,38.115,-114.0497,BLM,UT,Iron,49021,Iron County
400028436,W-696579,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,531.0,,KKJ3,ANGEL,,,,,,2016,8/1/2016 0:00,214,2000.0,0.1,A,37.11,-112.5283,BLM,UT,Kane,49025,Kane County
400028437,W-695708,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,535.0,,KJ95,TINY,,,,,,2016,8/2/2016 0:00,215,1428.0,0.1,A,38.1856,-113.9631,BLM,UT,Iron,49021,Iron County
400028438,W-695173,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,537.0,,KJ97,SALT,,,,,,2016,8/2/2016 0:00,215,1507.0,0.1,A,38.2356,-113.9831,BLM,UT,Beaver,49001,Beaver County
400028439,W-696224,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,540.0,,KKL7,DEAD MAN,,,,,,2016,8/3/2016 0:00,216,942.0,0.1,A,37.4125,-113.2164,BLM,UT,Washington,49053,Washington County
400028440,W-697571,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,545.0,,KL0T,WATER CANYON,,,,,,2016,8/3/2016 0:00,216,1542.0,0.1,A,37.0839,-112.6744,BLM,UT,Kane,49025,Kane County
400028441,W-695671,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,547.0,,KKP4,BRIDGER,,,,,,2016,8/3/2016 0:00,216,1618.0,0.1,A,38.2706,-113.7467,BLM,UT,Beaver,49001,Beaver County
400028442,W-696760,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,549.0,,KKQ3,SANDY,,,,,,2016,8/3/2016 0:00,216,1708.0,0.1,A,37.1389,-112.6997,BLM,UT,Kane,49025,Kane County
400028443,W-696586,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,551.0,,KKP6,CLAY,,,,,,2016,8/3/2016 0:00,216,1819.0,0.1,A,37.1492,-112.6711,BLM,UT,Kane,49025,Kane County
400028444,W-703382,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,554.0,,KKW4,STRAIGHT CANYON,,,,,,2016,8/3/2016 0:00,216,1910.0,0.3,B,37.4469,-112.8164,PRIVATE,UT,Kane,49025,Kane County
400028445,W-695707,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,565.0,,KK22,JAKO WASH,,,,,,2016,8/6/2016 0:00,219,759.0,0.1,A,38.005,-113.1022,BLM,UT,Iron,49021,Iron County
400028446,W-695673,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,581.0,,KK9R,MM102 I15,,,,,,2016,8/8/2016 0:00,221,1501.0,0.3,B,38.1644,-112.6225,BLM,UT,Beaver,49001,Beaver County
400028447,W-696583,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,582.0,,KLA2,ANTOINE,,,,,,2016,8/8/2016 0:00,221,1551.0,1.5,B,37.2522,-112.5664,BLM,UT,Kane,49025,Kane County
400028448,W-698535,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,587.0,,KLM2,MUD SPRINGS,,,,,,2016,8/9/2016 0:00,222,1728.0,14.0,C,38.0217,-113.1044,STATE,UT,Iron,49021,Iron County
400028449,W-696578,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,590.0,,KLS9,WHITE TOWER,,,,,,2016,8/10/2016 0:00,223,1338.0,0.1,A,37.22,-112.5583,BLM,UT,Kane,49025,Kane County
400028450,W-698635,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,593.0,,KLV0,WESTERN,,,,,,2016,8/10/2016 0:00,223,1501.0,0.1,A,37.0767,-112.1389,BLM,UT,Kane,49025,Kane County
400028451,W-696225,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,594.0,,KLS5,NORTH MANDERFIELD,,,,,,2016,8/10/2016 0:00,223,1538.0,3.0,B,38.3886,-112.6497,BLM,UT,Beaver,49001,Beaver County
400028452,W-696103,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,599.0,,KL0V,CHERRY CREEK,,,,,,2016,8/11/2016 0:00,224,1738.0,1.5,B,38.3042,-112.8383,BLM,UT,Beaver,49001,Beaver County
400028453,W-696587,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,605.0,,KL4C,SOUTH HILLS,,,,,,2016,8/13/2016 0:00,226,1728.0,5.0,B,38.14,-112.685,BLM,UT,Iron,49021,Iron County
400028454,W-696918,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,613.0,,KL5L,LITTLE CREEK,,,,,,2016,8/14/2016 0:00,227,1444.0,44.0,C,37.0533,-113.2447,BLM,UT,Washington,49053,Washington County
400028455,W-696229,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,615.0,,KL6S,SUMMIT,,,,,,2016,8/15/2016 0:00,228,710.0,8.5,B,37.7886,-112.9589,PRIVATE,UT,Iron,49021,Iron County
400028456,W-696105,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,617.0,,KL9J,SHEEP CREEK,,,,,,2016,8/15/2016 0:00,228,1439.0,0.3,B,38.1753,-113.7039,BLM,UT,Iron,49021,Iron County
400028457,W-696227,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,620.0,,KL9K,OK MINE,,,,,,2016,8/15/2016 0:00,228,1758.0,0.1,A,38.5056,-113.1597,BLM,UT,Beaver,49001,Beaver County
400028458,W-698540,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,622.0,,KL9L,O2,,,,,,2016,8/15/2016 0:00,228,2025.0,0.1,A,38.4908,-113.1611,STATE,UT,Beaver,49001,Beaver County
400028459,W-698424,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,623.0,,KL9F,ALLEN,,,,,,2016,8/15/2016 0:00,228,2026.0,0.1,A,37.72,-111.7844,BLM,UT,Garfield,49017,Garfield County
400028460,W-696106,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,624.0,,KMB3,BABOON,,,,,,2016,8/15/2016 0:00,228,2103.0,0.5,B,38.1436,-112.9258,BLM,UT,Iron,49021,Iron County
400028461,W-698420,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,625.0,,KL9H,BIG FLAT,,,,,,2016,8/15/2016 0:00,228,2138.0,0.1,A,37.7333,-111.5119,BLM,UT,Garfield,49017,Garfield County
400028462,W-698539,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,637.0,,KMW1,STRIP MINE,,,,,,2016,8/18/2016 0:00,231,1134.0,0.1,A,37.6919,-113.2736,PRIVATE,UT,Iron,49021,Iron County
400028463,W-696223,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,638.0,,KMW3,FREMONT,,,,,,2016,8/18/2016 0:00,231,1302.0,0.3,B,38.1325,-112.6283,BLM,UT,Iron,49021,Iron County
400028464,W-696585,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,645.0,,KM36,ECLIPSE,,,,,,2016,8/20/2016 0:00,233,1554.0,0.1,A,37.0161,-112.2331,BLM,UT,Kane,49025,Kane County
400028465,W-697576,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,648.0,,KM4C,MOTOQUA,2016_4393044_MOTOQUA,,,,,2016,8/20/2016 0:00,233,1348.0,307.0,E,37.3383,-113.9789,BLM,UT,Kane,49025,Kane County
400028466,W-696763,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,657.0,,KM8B,ROCK PILE,,,,,,2016,8/22/2016 0:00,235,1616.0,0.1,A,37.7231,-113.9958,BLM,UT,Iron,49021,Iron County
400028467,W-696923,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,658.0,,KM8P,RED MOUNTAIN,,,,,,2016,8/22/2016 0:00,235,1719.0,0.1,A,37.2758,-113.6664,BLM,UT,Washington,49053,Washington County
400028468,W-696762,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,659.0,,KM91,DEVILS GAP,,,,,,2016,8/22/2016 0:00,235,1919.0,0.1,A,37.7367,-113.9875,BLM,UT,Iron,49021,Iron County
400028469,W-696761,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,660.0,,KM89,STATE LINE,,,,,,2016,8/22/2016 0:00,235,1936.0,0.1,A,37.7414,-113.9972,BLM,UT,Iron,49021,Iron County
400028470,W-698636,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,662.0,,KM96,BYWAY,,,,,,2016,8/23/2016 0:00,236,1145.0,0.1,A,37.0392,-113.8164,BLM,UT,Washington,49053,Washington County
400028471,W-696920,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,664.0,,KM95,SLASH,,,,,,2016,8/23/2016 0:00,236,1414.0,0.1,A,37.3169,-112.4053,BLM,UT,Kane,49025,Kane County
400028472,W-698637,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,668.0,,KNE3,BALD KNOLL,,,,,,2016,8/24/2016 0:00,237,1336.0,0.1,A,37.325,-112.4094,PRIVATE,UT,Kane,49025,Kane County
400028474,W-696921,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,671.0,,KNM3,JOSEPH,,,,,,2016,8/25/2016 0:00,238,1643.0,0.1,A,37.1561,-112.6964,BLM,UT,Kane,49025,Kane County
400028475,W-698638,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,694.0,,KN7Q,ELEPHANT,,,,,,2016,9/1/2016 0:00,245,946.0,0.1,A,37.0267,-112.7722,STATE,UT,Kane,49025,Kane County
400028476,W-698047,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,695.0,,KN7M,KEVIN,,,,,,2016,9/1/2016 0:00,245,955.0,0.1,A,37.65,-113.2842,BLM,UT,Iron,49021,Iron County
400028478,W-698640,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,699.0,,KN8L,HOLE 8,,,,,,2016,9/1/2016 0:00,245,1706.0,0.1,A,37.7664,-113.1764,BLM,UT,Iron,49021,Iron County
400028479,W-697575,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,700.0,,KN8Z,RAINBOW,,,,,,2016,9/1/2016 0:00,245,1820.0,0.1,A,37.0442,-112.3997,BLM,UT,Kane,49025,Kane County
400028480,W-697570,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,706.0,,KPA6,GRAFTON,,,,,,2016,9/2/2016 0:00,246,1240.0,0.1,A,37.1564,-113.1436,BLM,UT,Washington,49053,Washington County
400028481,W-697579,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,723.0,,KP27,WASHINGTON ASSIST 02,,,,,,2016,9/8/2016 0:00,252,1421.0,4.0,B,37.1225,-113.4742,PRIVATE,UT,Washington,49053,Washington County
400028484,W-698642,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,740.0,,KQL0,HAL,,,,,,2016,9/15/2016 0:00,259,959.0,0.3,B,37.1358,-112.62,BLM,UT,Kane,49025,Kane County
400028485,W-698643,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,742.0,,KQM4,HURRICANE CLIFFS,,,,,,2016,9/15/2016 0:00,259,1348.0,29.0,C,37.3411,-113.255,BLM,UT,Washington,49053,Washington County
400028486,W-698789,FED,DOI-WFMI,BLM,USUTCCD,Cedar City Field Office,UTCCD,Cedar City Field Office,752.0,,KRW7,DIXIE KNOLL,,,,,,2016,9/22/2016 0:00,266,1613.0,1.0,B,37.0428,-112.7889,BLM,UT,Kane,49025,Kane County
